@RELATION "short answer attributes"

@ATTRIBUTE cosine REAL
@ATTRIBUTE nKeywords REAL
@ATTRIBUTE lsa REAL
@ATTRIBUTE partwords REAL
@ATTRIBUTE lang_sim REAL
@ATTRIBUTE lda REAL
@ATTRIBUTE align REAL
@ATTRIBUTE corpus_sim REAL
@ATTRIBUTE lda_extract REAL
@ATTRIBUTE cos_score REAL
@ATTRIBUTE bingo_score REAL
@ATTRIBUTE jaccard REAL
@ATTRIBUTE "dice sim" REAL
@ATTRIBUTE keywords_norm REAL
@ATTRIBUTE LSI_query REAL
@ATTRIBUTE bleuscore REAL
@ATTRIBUTE category {0, 1, 2, 3}

@DATA
0.128,22,1.2359499511022356,0.021739130434782608,0.19385565773076152,9,0.3333333333333333,0.2916666666666667,0,0.37767211571846543,8.766156330993455,0.0399999999992,0.019634685686528496,16.296296296175584,0.32387709617614746,0.15027070374895254,0
0.296,18,1.6389941965438932,0.06521739130434782,0.17971159535977987,9,0.5,0.375,1,0.37783675619169604,8.429239426723946,0.0999999999975,0.1476347959605381,14.074074073969822,0.6921976208686829,0.07510535267172554,2
0.515,34,2.042614386525902,0.08695652173913043,0.18278231452828572,9,0.6341463414634146,0.4166666666666667,5,0.3975611928329765,17.620798521224216,0.11764705882122262,0.15104143303035883,25.925925925733885,0.5739655494689941,0.03405564742992562,2
0.512,10,2.421461955194131,0.06521739130434782,0.24341434585195415,9,0.5641025641025641,0.3333333333333333,3,0.258907012367651,12.989206463471167,0.10416666666449653,0.10827539490371503,7.407407407352538,0.7932323217391968,0.03802205817073743,2
0.272,22,2.8440533446102805,0.06521739130434782,0.2596116296667324,9,0.4117647058823529,0.20833333333333334,5,0.43003807505376895,8.881711017740429,0.0909090909070248,0.06727592803494954,17.03703703691084,0.5591150522232056,0.0002831630674163459,2
0.261,38,2.8440533446102805,0.08695652173913043,0.2088176548547396,4,0.4642857142857143,0.4583333333333333,1,0.39268391270967534,21.004181739313307,0.09999999999857143,0.06528729817700366,28.888888888674902,0.4821956157684326,0.03840553576454991,2
0.362,25,2.7651731610329437,0.15217391304347827,0.20763697894330754,4,0.5384615384615384,0.5,1,0.32337615043207546,23.358960607040753,0.18840579709871874,0.18157117601208766,18.518518518381345,0.5697295665740967,0.026567711210583964,2
0.384,25,2.2571027218072466,0.06521739130434782,0.1959048910152114,9,0.47619047619047616,0.2916666666666667,3,0.29476342379546344,14.989908155177703,0.07692307692159764,0.09992465221118017,19.259259259116597,0.571071207523346,0.11303294907099114,3
0.272,6,1.6816851549740692,0.021739130434782608,0.16447700867997495,9,0.47058823529411764,0.4166666666666667,6,0.309640183344272,12.815587770502628,0.04761904761829176,0.018277638086958547,4.444444444411523,0.340626984834671,0.15050730728646433,0
0.401,29,2.48942246575179,0.06521739130434782,0.21982392128835365,9,0.4864864864864865,0.3333333333333333,3,0.39204056532369835,10.297961092952008,0.1304347826058601,0.11882568452519947,22.222222222057614,0.5610885620117188,0.025513133713010755,1
0.54,45,2.9123756596502233,0.13043478260869565,0.20332458997745706,4,0.5957446808510638,0.5,4,0.3609081272429,22.69407783478991,0.1612903225780437,0.15037659803946649,34.07407407382168,0.754608690738678,0.06794970115557991,3
0.29,28,2.0335052382461236,0.06521739130434782,0.2199256336273479,9,0.5405405405405406,0.375,6,0.5196600177546814,21.11424906792554,0.1428571428542274,0.18830243961989968,22.222222222057614,0.5441548228263855,0.05074240037110152,2
0.128,17,3.044043623297409,0.021739130434782608,0.1806853888071686,9,0.3137254901960784,0.375,0,0.4200451196668553,15.594152373067775,0.06060606060514233,0.012311437465079962,12.592592592499315,0.23787659406661987,0.0006185932830384701,2
0.261,23,2.086757308759951,0.021739130434782608,0.2224754635051836,9,0.4230769230769231,0.625,1,0.3896990315063446,17.36850553127643,0.06060606060514233,0.06335471198344722,17.03703703691084,0.6307053565979004,0.07561856517623948,0
0.272,16,3.3089516417584783,0.021739130434782608,0.1921293274683416,9,0.5641025641025641,0.4166666666666667,3,0.4199654277204869,7.771349606929766,0.04255319148845632,0.02377119257367367,11.851851851764062,0.34886863827705383,0.15022150448904759,1
0.532,22,2.930195719407724,0.08695652173913043,0.28546123019903696,9,0.5,0.3333333333333333,6,0.4458143894759535,17.911867011557412,0.11764705882122262,0.11607219158848986,16.296296296175584,0.8326659798622131,0.05057894943150231,2
0.272,5,1.6816851549740692,0.021739130434782608,0.2006447974172227,9,0.3448275862068966,0.16666666666666666,3,0.47579114002402595,4.494056188909131,0.054054054052593135,0.024688999711299113,3.703703703676269,0.35733070969581604,7.943308637157989e-06,1
0.256,21,1.3935677247212395,0.021739130434782608,0.1497640007692818,9,0.125,0.041666666666666664,5,0.5568140006871921,6.318398268398267,0.024999999999375,0.049917813342778006,15.555555555440332,0.4439437985420227,0.15003242464555921,1
0.448,38,2.8440533446102805,0.10869565217391304,0.2710795398549523,4,0.4878048780487805,0.3333333333333333,2,0.4641056281922783,15.733801552764398,0.14545454545190084,0.09292453012345156,28.888888888674902,0.7482931017875671,0.07605100016652293,3
0.256,31,2.8440533446102805,0.043478260869565216,0.1583788628362402,9,0.20512820512820512,0.125,3,0.39843160804069416,11.952911385999622,0.04081632652977926,0.04143949105065401,23.703703703528124,0.506783127784729,0.15025596342052028,3
0.425,29,2.589203882964686,0.10869565217391304,0.16607783199208803,4,0.625,0.5416666666666666,2,0.33559935205791874,21.010232002359473,0.1333333333311111,0.18764576181554193,22.222222222057614,0.6892513036727905,0.03447328464872716,2
0.272,33,2.8440533446102805,0.06521739130434782,0.20665902716719048,9,0.5238095238095238,0.375,5,0.48522665645778335,14.98816778766469,0.08928571428411991,0.05561628354931272,25.18518518499863,0.4797353744506836,0.07572039510779885,1
0.436,40,2.8440533446102805,0.10869565217391304,0.2450863292800964,9,0.5853658536585366,0.4166666666666667,3,0.5541262791913707,15.415376780082665,0.11538461538239646,0.13736576112654228,31.111111110880664,0.6013277769088745,0.05075225273488165,3
0.128,14,1.6841322434592652,0.021739130434782608,0.16751555892767056,9,0.3,0.20833333333333334,0,0.4545610349374254,11.678368823299161,0.07692307692159764,0.03515334231675478,10.370370370293553,0.35733070969581604,0.0005329842272318942,1
0.532,29,2.930195719407724,0.08695652173913043,0.21356221681935586,9,0.45,0.3333333333333333,6,0.3681771076273503,18.03351033211714,0.12244897958933779,0.1668504690011455,22.222222222057614,0.7684548497200012,0.15065122486091814,3
0.287,36,2.634255647279787,0.15217391304347827,0.2376602239546856,4,0.5769230769230769,0.5833333333333334,4,0.5098549094185324,27.552143010927836,0.2077922077895092,0.1957104239798097,27.407407407204392,0.6425953507423401,0.06414603565259608,3
0.458,31,1.9450462628660485,0.08695652173913043,0.18175254516398834,9,0.5454545454545454,0.4583333333333333,0,0.4442218458258307,16.235113401614612,0.11538461538239646,0.16409281535599293,23.703703703528124,0.7251571416854858,0.034085585142289127,3
0.427,23,2.90290167641966,0.08695652173913043,0.29647036932904863,0.9444418251514435,0.5945945945945946,0.4583333333333333,4,0.44682469771183686,17.279972804972804,0.15384615384319528,0.17903800826728639,17.777777777646094,0.8534575700759888,0.15096063696894627,1
0.54,35,2.900592792000602,0.1956521739130435,0.25396026899935153,0.9444429874420166,0.6857142857142857,0.5,1,0.6561621668056744,14.358897475073945,0.2173913043431002,0.23575102536043768,26.666666666469137,0.8097376227378845,0.1280222454724369,3
0.0,5,0.0,0.0,0.23744592149681484,9,0.058823529411764705,0.041666666666666664,0,0.5496702018381916,4.074509359973419,0.0,0.0,3.703703703676269,0.0,0.15000000000000005,0
0.384,36,3.2642962994620786,0.06521739130434782,0.22959739678981472,4,0.3829787234042553,0.2916666666666667,5,0.42762942405136595,17.454516355677345,0.10606060605899907,0.06822120323179066,27.407407407204392,0.6796889305114746,0.07598446320339844,3
0.469,32,1.4847071108753624,0.10869565217391304,0.1629446517253206,9,0.5641025641025641,0.375,3,0.49192308727170253,17.053875212559085,0.1428571428542274,0.18619990369027392,24.44444444426338,0.6363117098808289,0.03407573277850899,3
0.128,3,0.0,0.021739130434782608,0.16165361722498173,9,0.30303030303030304,0.16666666666666666,0,0.2878987060118155,4.529750151808974,0.09302325581179016,0.04486409224288232,2.2222222222057617,0.34897494316101074,0.00023928347164878225,0
0.296,22,2.548070567541532,0.06521739130434782,0.18925945283682655,9,0.5365853658536586,0.3333333333333333,1,0.3245672448419535,11.932613138495492,0.07843137254748174,0.10119790288996111,17.03703703691084,0.6009904742240906,0.03791017329434816,2
0.435,48,2.3506236774900806,0.13043478260869565,0.16714639452729588,4,0.5185185185185185,0.5,6,0.33104811355894426,28.031467238471876,0.15384615384378697,0.21333506699050012,36.296296296027435,0.6225891709327698,0.013882448652187674,1
0.0,9,1.6841322434592652,0.0,0.185274879148922,9,0.1875,0.08333333333333333,0,0.507029981243433,4.434801540273339,0.047619047617913836,0.0008071025020176878,6.666666666617284,0.34111109375953674,0.1501076001138734,1
0.272,25,3.8294592254019357,0.043478260869565216,0.20388247732292875,9,0.37209302325581395,0.20833333333333334,4,0.32294871425488436,12.192168671541735,0.07547169811178356,0.034171154030441186,18.518518518381345,0.33296120166778564,0.0005517937197629609,2
0.229,13,0.9700687404537094,0.043478260869565216,0.21523652857434522,9,0.38095238095238093,0.2916666666666667,4,0.290449088414786,9.594578950461303,0.07692307692159764,0.07421779975345048,10.370370370293553,0.46129751205444336,0.1505329467272413,1
0.128,12,0.0,0.021739130434782608,0.18943444391156575,9,0.14285714285714285,0.16666666666666666,0,0.27920505643286964,9.07628779888842,0.05769230769119823,0.024529218343998335,8.888888888823047,0.40730807185173035,0.07538019092996603,1
0.283,21,1.6686768357193218,0.08695652173913043,0.20182501265632397,4,0.40816326530612246,0.4166666666666667,4,0.33612167933572673,17.066214716245,0.1428571428548753,0.11097737008752995,16.296296296175584,0.4451487064361572,0.0012907028518773735,1
0.458,27,2.428960341509281,0.10869565217391304,0.1719357653590767,9,0.5365853658536586,0.375,3,0.3075965673512824,11.877256176056484,0.12244897958933779,0.16098371552009272,20.740740740587107,0.5919542908668518,0.05065122763869582,2
0.0,11,1.3685526309634932,0.0,0.15169593927067543,9,0.0,0.0,1,0.47234403458731355,3.883928571428571,0.0,0.0,8.148148148087792,0.0,0.15000000000000002,0
0.128,9,0.0,0.0,0.16621374215209628,9,0.16216216216216217,0.16666666666666666,0,0.2214701679528101,7.640051958705209,0.02173913043431002,0.0021718878209649193,6.666666666617284,0.2506309449672699,0.15011189162416072,0
0.435,29,2.126094252939272,0.13043478260869565,0.17195879044185652,9,0.5128205128205128,0.4583333333333333,4,0.41121624265773987,15.527949415565512,0.23076923076479292,0.3060092822644528,22.222222222057614,0.5948143005371094,0.0638559305631211,0
0.469,30,3.3879885260595617,0.13043478260869565,0.19811699013690232,9,0.5238095238095238,0.4166666666666667,6,0.43919512117111353,16.709150943879706,0.13461538461279587,0.19889584056515533,22.96296296279287,0.8728141188621521,0.03419089978357317,2
0.331,33,1.914914991894374,0.06521739130434782,0.16216101537571298,0.9351851642131805,0.32786885245901637,0.4583333333333333,2,0.2783231649921419,28.18026479884065,0.10256410256278764,0.16239547747538197,25.925925925733885,0.6036514639854431,0.11336232002427592,1
0.256,21,2.4699310806269192,0.043478260869565216,0.1941728268392044,9,0.35555555555555557,0.25,3,0.28949193963520636,14.135326803399554,0.07142857142729592,0.07313908675838592,16.296296296175584,0.493211954832077,0.15059592498195234,3
0.427,28,1.5556018568793586,0.13043478260869565,0.20066489907336962,9,0.4,0.4166666666666667,6,0.3870935289510535,17.11423525305104,0.11864406779459925,0.16211926413958538,21.481481481322362,0.7808108329772949,0.01767275428995887,3
0.29,24,2.6582768448427316,0.06521739130434782,0.21153939025412918,9,0.5217391304347826,0.375,4,0.3401878675267747,15.962283141694906,0.10526315789289013,0.13810621413312796,18.518518518381345,0.5906082391738892,0.02585696822701608,2
0.362,14,1.4126449965894754,0.021739130434782608,0.1672266707686597,9,0.15789473684210525,0.08333333333333333,4,0.2844528461937027,14.242063242914632,0.06122448979466889,0.07187851411750526,10.370370370293553,0.6185223460197449,0.1503612896125632,2
0.32,28,1.5556018568793586,0.08695652173913043,0.1712348978348111,9,0.5263157894736842,0.375,2,0.45434089154979457,12.370684217743039,0.08510638297691264,0.10803704821271257,21.481481481322362,0.5607184171676636,0.03789926907769855,2
0.387,41,2.8440533446102805,0.10869565217391304,0.2145799362261182,4,0.5531914893617021,0.4583333333333333,3,0.4651768617897252,17.45158042421974,0.13114754098145662,0.10017233267418402,31.111111110880664,0.6423351168632507,0.051150926851498135,2
0.296,32,2.825236936386794,0.06521739130434782,0.24242675551332565,9,0.4444444444444444,0.20833333333333334,5,0.6818699422586559,10.531590305119716,0.08888888888691358,0.109802425389051,24.44444444426338,0.6725555658340454,0.11282475005067549,2
0.0,1,0.0,0.0,0.22315580190795814,9,0.21428571428571427,0.08333333333333333,0,0.4591643862418911,1.6045454545454545,0.027777777777006175,0.0014124293785309535,0.7407407407352539,0.41363346576690674,0.15000107046741754,0
0.296,28,1.3304759617409028,0.06521739130434782,0.1501251540253224,9,0.22857142857142856,0.20833333333333334,2,0.66386686431212,7.1315987504068,0.06521739130293006,0.05920330795053949,21.481481481322362,0.4404103457927704,0.1501876841147295,1
0.128,11,1.6841322434592652,0.021739130434782608,0.20210986469759,9,0.5,0.3333333333333333,0,0.4934690170639779,4.950480316037591,0.0454545454535124,0.02384902823369827,8.148148148087792,0.3607381582260132,0.00015712164538927257,1
0.256,11,1.0215520475481525,0.0,0.1282806716155176,9,0.05405405405405406,0.0,6,0.37620589111396563,11.58631535732929,0.02127659574422816,0.0003606202668589669,8.148148148087792,0.456301212310791,0.15012288730948659,1
0.261,13,1.5397039263922971,0.021739130434782608,0.17809521669974882,9,0.37735849056603776,0.375,5,0.5146964817051763,28.35246047897749,0.05063291139176414,0.02936078465649842,9.629629629558298,0.48573070764541626,0.15046973483929604,1
0.317,40,1.3935677247212395,0.08695652173913043,0.18584209005781002,9,0.40816326530612246,0.375,1,0.3183031779285658,14.640444664554572,0.09999999999833334,0.08406128345089173,30.370370370145405,0.44271320104599,0.05089266636343592,3
0.232,6,1.8208502364101469,0.021739130434782608,0.20822103382258247,9,0.5142857142857142,0.25,2,0.4679440652644409,9.086879438930522,0.11111111110864198,0.10531505493796249,4.444444444411523,0.38362157344818115,0.0003925910064288285,1
0.128,7,1.6841322434592652,0.021739130434782608,0.16418361284585356,9,0.4186046511627907,0.2916666666666667,0,0.5231303232756492,9.983873669778571,0.07407407407270233,0.02069300755741258,5.185185185146777,0.33304649591445923,0.15056842100457557,0
0.317,43,2.234296612673868,0.10869565217391304,0.19318899298708087,9,0.6153846153846154,0.4583333333333333,5,0.5338886583452789,16.122068819553338,0.14583333333029516,0.2221783120027485,32.59259259235117,0.6868572235107422,0.06736156828815179,0
0.453,49,2.452526775447081,0.17391304347826086,0.19275156012650407,4,0.6666666666666666,0.4583333333333333,4,0.6165196783332794,18.81922064863241,0.14814814814540467,0.1601454840981407,37.777777777497946,0.6069259643554688,0.08524422130438793,3
0.453,20,1.9437193307717842,0.043478260869565216,0.17553709681200672,9,0.35555555555555557,0.3333333333333333,1,0.29223726852451837,19.770029522906754,0.10526315789289013,0.13901860814552916,15.555555555440332,0.6853029727935791,0.03835697004993252,2
0.567,37,2.683966144996434,0.13043478260869565,0.1778749153688931,9,0.5454545454545454,0.4583333333333333,2,0.38316451361113707,16.948425795910318,0.15094339622356712,0.19356651473694947,28.148148147939644,0.7903403043746948,0.013494577758099409,2
0.47,26,2.825236936386794,0.06521739130434782,0.2639115629045897,9,0.29411764705882354,0.16666666666666666,2,0.5269864686152536,14.10152984270631,0.1162790697647377,0.16689560166105877,19.999999999851852,0.7829917669296265,0.15028921322285868,3
0.445,19,1.3935677247212395,0.08695652173913043,0.1716951521941461,9,0.42424242424242425,0.2916666666666667,6,0.4890186834763332,11.596440732470144,0.13333333333037037,0.16587452156838775,14.814814814705077,0.6699127554893494,0.03795838492359631,2
0.48,34,2.1064272429317117,0.08695652173913043,0.18692048112935303,4,0.43902439024390244,0.375,4,0.46788487244146654,18.9600753391775,0.14285714285459183,0.14721784004135324,25.925925925733885,0.7877369523048401,0.10107415741466501,2
0.299,23,2.59734691948516,0.06521739130434782,0.22910288196234596,9,0.5945945945945946,0.2916666666666667,1,0.5908876981675759,17.879858355438852,0.1399999999972,0.17738911470714538,17.777777777646094,0.580987811088562,0.0007851584222351351,3
0.418,31,1.9104938474735371,0.10869565217391304,0.20698536565171108,9,0.5405405405405406,0.4166666666666667,6,0.3032783543386541,14.588696434284667,0.15217391304017014,0.24249524399356107,23.703703703528124,0.8159745931625366,0.06308496821029168,2
0.0,0,0.0,0.0,0.15293061660082538,9,0.18181818181818182,0.041666666666666664,0,0.3131263475350383,3.655844052748077,0.024390243901844143,0.0016240477174746155,0.0,0.36980512738227844,0.1500457525514436,0
0.387,18,2.254294485451982,0.10869565217391304,0.2402485928519208,9,0.5263157894736842,0.4166666666666667,6,0.3946976973792269,10.070918460624345,0.1599999999968,0.14928010839275763,14.074074073969822,0.6632906794548035,0.0008795253251569208,2
0.261,24,1.5384977626213123,0.043478260869565216,0.17366985435833784,9,0.4,0.3333333333333333,4,0.35497775335344617,14.794954881719587,0.07017543859526008,0.06800237674294934,18.518518518381345,0.44542574882507324,0.0756071433137945,2
0.0,0,0.0,0.0,0.21565806945069818,9,0.13793103448275862,0.08333333333333333,0,0.13449978753349284,2.6118881118881117,0.027027027026296568,0.0018202859416060371,0.0,0.3799225389957428,0.15000438602196312,0
0.232,22,2.339059787846041,0.043478260869565216,0.2956478184901065,9,0.3783783783783784,0.20833333333333334,6,0.5829259566948624,17.204468978733683,0.1599999999968,0.17874504691053505,17.03703703691084,0.6593457460403442,0.03837952610640674,2
0.272,10,1.1107934149150365,0.021739130434782608,0.1738297341455388,9,0.3333333333333333,0.125,2,0.3083501387147887,4.691241608632913,0.05263157894598339,0.08681694457786492,7.407407407352538,0.564817488193512,1.971135733554723e-05,1
0.355,15,3.182654278581353,0.08695652173913043,0.26218993494577,4,0.6341463414634146,0.4583333333333333,2,0.4637562076864835,15.528084564438718,0.16363636363338843,0.11878868975210499,11.111111111028807,0.5678763389587402,0.03866167265443589,3
0.387,18,1.3119301760885105,0.06521739130434782,0.16806703531607647,9,0.631578947368421,0.3333333333333333,5,0.37599185636963034,16.23910290775616,0.09999999999800001,0.13306823120381292,13.333333333234568,0.5952584147453308,0.03808985933192491,2
0.296,14,1.730971861089056,0.043478260869565216,0.19422634700346433,9,0.30303030303030304,0.125,4,0.4092115138531144,12.007755153343389,0.09523809523582767,0.1361947079329698,11.111111111028807,0.6664958000183105,0.0376939563360603,1
0.296,15,1.0299726090147165,0.06521739130434782,0.1548320118782282,9,0.36363636363636365,0.25,0,0.2531316692054146,4.336476165733132,0.07317073170553243,0.08334947080536041,11.851851851764062,0.4579811990261078,0.1501164041287225,1
0.362,17,3.6650367174627827,0.06521739130434782,0.21992240622330303,0.9444401115179062,0.22727272727272727,0.16666666666666666,0,0.39284115837689665,14.802702603554,0.08620689655023782,0.06195134241213259,12.592592592499315,0.7544543147087097,0.07566279624714148,2
0.342,37,1.8841238676117358,0.10869565217391304,0.16608440121396686,4,0.4888888888888889,0.4583333333333333,0,0.26985388134789146,14.139452497966426,0.17241379310047564,0.1780169524545247,28.148148147939644,0.58293616771698,0.05134411523144739,2
0.339,32,2.825236936386794,0.08695652173913043,0.20222377972626007,0.9487076997756958,0.5581395348837209,0.4166666666666667,1,0.40346756835595465,16.420802726685075,0.12499999999776787,0.13600867305609443,25.18518518499863,0.5162476301193237,0.05095890552401066,2
0.384,13,1.2359499511022356,0.021739130434782608,0.16816854608476534,9,0.2631578947368421,0.20833333333333334,6,0.39146660595468785,7.563880686960845,0.04255319148845632,0.03422918031258367,9.629629629558298,0.6404303312301636,0.15022150448904759,0
0.256,20,1.5384977626213123,0.021739130434782608,0.20337141952076546,9,0.2631578947368421,0.16666666666666666,1,0.5262314237208128,9.719820865409103,0.041666666665798616,0.0419624120834739,15.555555555440332,0.48107394576072693,0.00023962493644292534,1
0.256,22,2.8440533446102805,0.043478260869565216,0.28920972635316233,9,0.25,0.125,0,0.2778861444129884,7.442965367965368,0.04999999999875,0.050745093407346134,17.03703703691084,0.506783127784729,0.15005844545362043,1
0.331,38,1.4126449965894754,0.06521739130434782,0.15893364555928513,4,0.39285714285714285,0.375,2,0.42486100636214996,26.128276844414607,0.09589041095759054,0.1377837461329335,29.629629629410154,0.48432457447052,0.03834889819787998,1
0.484,40,2.654840559552018,0.17391304347826086,0.2512334951725417,4,0.6341463414634146,0.4166666666666667,2,0.6335596617910475,19.509390587912257,0.17307692307359468,0.1757970055859255,31.111111110880664,0.7093040347099304,0.06356179257883503,2
0.453,16,1.3561979679144718,0.043478260869565216,0.19690019164572742,9,0.375,0.20833333333333334,1,0.36134632361127106,8.151299762329174,0.07499999999812501,0.0914023898108152,12.592592592499315,0.7789260745048523,0.07508250450360619,2
0.339,35,3.375555898901157,0.06521739130434782,0.2327051412546961,9,0.37209302325581395,0.25,4,0.39184346968663886,14.510284734409783,0.1111111111090535,0.10813889500329277,26.666666666469137,0.5764216780662537,0.038302327160033865,2
0.172,11,0.854826663189566,0.043478260869565216,0.14515337750826857,9,0.24489795918367346,0.2916666666666667,6,0.2958974790937548,12.616662147621899,0.06779661016834243,0.06542228459568396,8.148148148087792,0.46843454241752625,0.0006252661094173002,0
0.272,25,2.4699310806269192,0.06521739130434782,0.16757902700772132,9,0.3829787234042553,0.375,5,0.25335149018472547,13.617094343564933,0.07142857142729592,0.05319497604325966,19.259259259116597,0.48384132981300354,0.0005959437319499539,2
0.128,3,1.6841322434592652,0.021739130434782608,0.1985420648452661,9,0.5263157894736842,0.2916666666666667,0,0.42305654382923064,9.141095288029597,0.11320754716767534,0.05621355867597801,2.2222222222057617,0.3459368348121643,0.0007788619298384075,0
0.128,4,1.6841322434592652,0.021739130434782608,0.17533670130643875,9,0.4444444444444444,0.2916666666666667,0,0.332563826616632,12.359095187578163,0.052631578946445066,0.019307647617094595,2.9629629629410155,0.3422141969203949,0.00047546750210148304,0
0.128,11,0.0,0.021739130434782608,0.1718224454614175,9,0.39215686274509803,0.4166666666666667,0,0.26423503931292097,13.896524823010555,0.03333333333277778,0.018338576725313437,8.148148148087792,0.32389554381370544,0.00035089767589376817,0
0.523,39,1.3815567702203415,0.10869565217391304,0.17547181253592425,9,0.6086956521739131,0.5,2,0.43123857401263277,15.990087239042344,0.10909090908892563,0.1348074539198421,29.629629629410154,0.6762514710426331,0.017489677443012185,3
0.366,22,2.6431725115676357,0.10869565217391304,0.20602460053847071,9,0.5128205128205128,0.3333333333333333,6,0.2924795786704208,13.066091300340526,0.12765957446536896,0.2153522425919337,17.03703703691084,0.6985618472099304,0.08389688926560623,1
0.283,27,2.633720645546372,0.08695652173913043,0.26742701074926234,9,0.5,0.3333333333333333,0,0.7308985590827499,14.265119276148688,0.14893617020959712,0.23369910531827054,20.740740740587107,0.6876863837242126,0.025642456741446665,2
0.0,5,0.0,0.0,0.1421777812522777,9,0.17647058823529413,0.08333333333333333,0,0.49999408038713555,4.716384722089056,0.023809523808956918,0.0020177562550442196,3.703703703676269,0.27410557866096497,0.15005969490077248,0
0.411,39,3.3034956015292436,0.10869565217391304,0.197541128625291,4,0.45161290322580644,0.5833333333333334,0,0.366383071994517,31.1176261245298,0.12359550561658882,0.14196279608580825,29.629629629410154,0.6568552255630493,0.025868748235004138,2
0.484,30,1.5374451258619086,0.13043478260869565,0.1741053065323561,9,0.5116279069767442,0.4166666666666667,2,0.3932912699159303,15.381721424467756,0.11538461538239646,0.17415452401060116,22.222222222057614,0.7774661779403687,0.06741891754969657,2
0.172,9,1.8634702502158629,0.043478260869565216,0.1751743580489235,9,0.5365853658536586,0.4166666666666667,3,0.2663598893800404,9.507352797925217,0.07843137254748174,0.09890912651497959,6.666666666617284,0.5876391530036926,0.0005117554590356408,0
0.128,12,1.0215520475481525,0.021739130434782608,0.15280655929152276,9,0.23809523809523808,0.20833333333333334,3,0.31666879799046344,9.173954148930592,0.03846153846079882,0.036130950265900796,8.888888888823047,0.5379018783569336,0.00029570820938331754,1
0.411,33,2.9286295115084813,0.10869565217391304,0.2554325040047225,4,0.4444444444444444,0.375,4,0.4912631483447683,23.503473792289576,0.19696969696671257,0.21394714544740256,25.18518518499863,0.7167059183120728,0.03501787041952722,2
0.448,27,1.3935677247212395,0.08695652173913043,0.1986913949980743,9,0.4,0.3333333333333333,5,0.6630291241731944,8.337599002304886,0.09302325581179016,0.11610149584133639,20.740740740587107,0.6539172530174255,0.03773925300290773,2
0.436,29,3.241352977445313,0.10869565217391304,0.1741925033633652,9,0.5581395348837209,0.5833333333333334,2,0.5059555898381376,14.634882906051633,0.12727272727041322,0.1517400975473994,21.481481481322362,0.6469581723213196,0.07593823257715852,2
0.407,32,1.6142383753472622,0.10869565217391304,0.17694992130407422,9,0.46153846153846156,0.375,1,0.33004209423050157,14.736743523933924,0.11999999999760001,0.1389098351204772,24.44444444426338,0.7834106683731079,0.1255379366589582,3
0.256,12,1.4175897859847206,0.021739130434782608,0.17875624237456433,9,0.3333333333333333,0.25,6,0.32433715577334093,10.677097251957596,0.04255319148845632,0.007911413754105368,8.888888888823047,0.35129523277282715,0.00022154198903818516,2
0.515,38,2.1041563896656172,0.08695652173913043,0.20511729713608487,9,0.5263157894736842,0.3333333333333333,5,0.5444308711969679,17.568380596012176,0.10638297872114079,0.16709643648298148,28.888888888674902,0.774800717830658,0.05048265330979875,2
0.0,1,1.6841322434592652,0.0,0.22921141688559693,9,0.13793103448275862,0.041666666666666664,0,0.5365732312408908,4.0027170928486715,0.07499999999812501,0.0012711864406778582,0.7407407407352539,0.34111109375953674,0.15008249512860738,0
0.0,5,3.164326673559703,0.021739130434782608,0.1727892263554313,9,0.38095238095238093,0.375,0,0.30907188330056373,7.315767664567975,0.03846153846079882,0.019206397364374645,3.703703703676269,0.2631224989891052,0.00029570820938331754,0
0.296,38,2.9286295115084813,0.06521739130434782,0.22278912806361562,9,0.5365853658536586,0.4583333333333333,5,0.3433904086055271,12.81719297214653,0.08163265305955852,0.12538330586470828,28.888888888674902,0.6738318204879761,0.11296137664606054,2
0.298,43,2.1064272429317117,0.08695652173913043,0.19295025242237274,4,0.5106382978723404,0.5416666666666666,4,0.4545868529047292,19.279980395421568,0.12698412698211137,0.14995382442415034,33.33333333308642,0.4960690438747406,0.0011677418556695282,1
0.296,11,2.6169963531223415,0.06521739130434782,0.23488291361069202,9,0.47058823529411764,0.2916666666666667,5,0.667084829701718,8.23627954862475,0.07142857142687076,0.0712984624100053,8.148148148087792,0.5496910214424133,0.00015189515239159363,1
0.128,4,2.6570796934772836,0.043478260869565216,0.2639269213386088,9,0.4666666666666667,0.2916666666666667,3,0.28636299676534344,3.5023254523254526,0.04999999999875,0.003969669937555417,2.9629629629410155,0.3903854489326477,1.413443556118808e-05,1
0.272,28,1.7605461095880404,0.043478260869565216,0.1411730106720993,9,0.2916666666666667,0.2916666666666667,0,0.2890990304903033,15.769753741270769,0.04999999999916667,0.04401252438699744,21.481481481322362,0.416659414768219,0.1504952353612022,2
0.418,23,2.43992306199743,0.06521739130434782,0.23325215106125144,9,0.5789473684210527,0.4166666666666667,0,0.48565787012771316,14.882651892535456,0.08163265305955852,0.08600592779483945,17.03703703691084,0.6337218284606934,0.15046137430231069,1
0.458,19,1.8368133358453171,0.08695652173913043,0.1658901065145975,9,0.391304347826087,0.2916666666666667,2,0.3652987204940692,13.397113709304111,0.08771929824407511,0.10424874954227357,14.814814814705077,0.5149387121200562,0.025733940922815557,2
